,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
17573,20081114,Masters_Cup,Roger_Federer,Andy_Murray,223,1,1,4,5,40-AD,1,33 (16),1,0,,1,2,RF,6+ f28 z3 m3w#,,,6+f28z3m3w#,,1,,6f28z3m3w#,,1,,1,0,6,,f28z3m3w#,False,False,False,True,False,False,f28z3m3w,f28z3m3,fzm,3,1,1,40-40,0,4,5,0,1,1,,,3
17585,20081114,Masters_Cup,Roger_Federer,Andy_Murray,235,1,1,5,5,15-0,1,34 (2),1,0,,2,1,AM,4 s28 f+3 b1n#,,,4s28f+3b1n#,,0,,4s28f+3b1n#,,1,,1,0,4,,s28f+3b1n#,False,False,False,True,False,False,s28f3b1n,s28f3b1,sfb,3,2,1,30-0,0,5,5,0,1,1,,,3
17588,20081114,Masters_Cup,Roger_Federer,Andy_Murray,238,1,1,5,5,40-15,1,34 (5),1,0,,2,1,AM,5 s28 b3 b1n@,,,5s28b3b1n@,,0,,5s28b3b1n@,,1,,1,0,5,,s28b3b1n@,False,False,False,False,True,False,s28b3b1n,s28b3b1,sbb,3,2,1,GM,2,5,6,0,1,1,,,3
17616,20081026,Basel,Roger_Federer,David_Nalbandian,23,0,0,2,1,40-AD,1,4,1,0,,2,1,DN,6 f28 b2 f1d@,,,6f28b2f1d@,,0,,6f28b2f1d@,,1,,1,0,6,,f28b2f1d@,False,False,False,False,True,False,f28b2f1d,f28b2f1,fbf,3,2,1,40-40,0,2,1,0,0,0,,,3
17618,20081026,Basel,Roger_Federer,David_Nalbandian,25,0,0,2,1,40-AD,1,4,1,0,,2,1,DN,6 f28 b+1 r1 z3*,,,6f28b+1r1z3*,,0,,6f28b+1r1z3*,,1,,1,0,6,,f28b+1r1z3*,False,False,True,False,False,False,f28b1r1z3,f28b1r1z3,fbrz,4,2,1,40-40,0,2,1,0,0,0,,,5
17632,20081026,Basel,Roger_Federer,David_Nalbandian,39,0,0,3,2,0-15,1,6,1,0,,2,1,DN,c4+ s27 s3 m3d#,,Federer challenged incorrectly,4+s27s3m3d#,,1,,4s27s3m3d#,,1,,1,0,4,,s27s3m3d#,False,False,False,True,False,False,s27s3m3d,s27s3m3,ssm,3,2,1,15-15,0,3,2,0,0,0,,,3
17641,20081026,Basel,Roger_Federer,David_Nalbandian,48,0,0,5,2,15-0,1,8,1,0,,2,1,DN,6 f39 b3 f3w@,,,6f39b3f3w@,,0,,6f39b3f3w@,,1,,1,0,6,,f39b3f3w@,False,False,False,False,True,False,f39b3f3w,f39b3f3,fbf,3,2,1,30-0,0,5,2,0,0,0,,,3
17643,20081026,Basel,Roger_Federer,David_Nalbandian,50,0,0,5,2,40-0,1,8,1,0,,2,1,DN,4 s28 f1 f1 f+2 m2 o2 f2d#,,,4s28f1f1f+2m2o2f2d#,,0,,4s28f1f1f+2m2o2f2d#,,1,,1,0,4,,s28f1f1f+2m2o2f2d#,False,False,False,True,False,False,s28f1f1f2m2o2f2d,s28f1f1f2m2o2f2,sfffmof,7,2,1,GM,2,5,3,0,0,0,,,7
17650,20081026,Basel,Roger_Federer,David_Nalbandian,57,1,0,0,0,0-15,1,10,1,0,,2,1,DN,6 f28 f3*,,,6f28f3*,,0,,6f28f3*,,1,,1,0,6,,f28f3*,False,False,True,False,False,False,f28f3,f28f3,ff,2,2,1,15-15,0,0,0,0,1,0,,,3
17653,20081026,Basel,Roger_Federer,David_Nalbandian,60,1,0,0,0,40-15,1,10,1,0,,2,1,DN,4 f27 f-2*,,,4f27f-2*,,0,,4f27f-2*,,1,,1,0,4,,f27f-2*,False,False,True,False,False,False,f27f2,f27f2,ff,2,2,1,GM,2,0,1,0,1,0,,,3
17657,20081026,Basel,Roger_Federer,David_Nalbandian,64,1,0,0,1,30-15,1,11,1,0,,1,2,RF,6+ r27 z1*,,,6+r27z1*,,1,,6r27z1*,,1,,1,0,6,,r27z1*,False,False,True,False,False,False,r27z1,r27z1,rz,2,1,1,40-15,0,0,1,0,1,0,,,3
17660,20081026,Basel,Roger_Federer,David_Nalbandian,67,1,0,1,1,0-15,1,12,1,0,,2,1,DN,4+ s27 v1*,,,4+s27v1*,,1,,4s27v1*,,1,,1,0,4,,s27v1*,False,False,True,False,False,False,s27v1,s27v1,sv,2,2,1,15-15,0,1,1,0,1,0,,,3
17668,20081026,Basel,Roger_Federer,David_Nalbandian,75,1,0,2,1,30-15,1,13,1,0,,1,2,RF,6 r29 f+3 s2 v1*,,,6r29f+3s2v1*,,0,,6r29f+3s2v1*,,1,,1,0,6,,r29f+3s2v1*,False,False,True,False,False,False,r29f3s2v1,r29f3s2v1,rfsv,4,1,1,40-15,0,2,1,0,1,0,,,5
17669,20081026,Basel,Roger_Federer,David_Nalbandian,76,1,0,2,1,40-15,1,13,1,0,,1,2,RF,4 f28 b2 b1w@,,,4f28b2b1w@,,0,,4f28b2b1w@,,1,,1,0,4,,f28b2b1w@,False,False,False,False,True,False,f28b2b1w,f28b2b1,fbb,3,1,1,GM,1,3,1,0,1,0,,,3
17675,20081026,Basel,Roger_Federer,David_Nalbandian,82,1,0,3,1,40-30,1,14,1,0,,2,1,DN,c5 r28 f+1 f1d@,,,5r28f+1f1d@,,0,,5r28f+1f1d@,,1,,1,0,5,,r28f+1f1d@,False,False,False,False,True,False,r28f1f1d,r28f1f1,rff,3,2,1,GM,2,3,2,0,1,0,,,3
17683,20081026,Basel,Roger_Federer,David_Nalbandian,90,1,0,4,2,30-15,1,16,1,0,,2,1,DN,6 f28 f1*,,,6f28f1*,,0,,6f28f1*,,1,,1,0,6,,f28f1*,False,False,True,False,False,False,f28f1,f28f1,ff,2,2,1,40-15,0,4,2,0,1,0,,,3
17701,20081026,Basel,Roger_Federer,David_Nalbandian,108,1,0,5,4,40-0,1,19,1,0,,1,2,RF,5 f27 f+3*,,,5f27f+3*,,0,,5f27f+3*,,1,,1,0,5,,f27f+3*,False,False,True,False,False,False,f27f3,f27f3,ff,2,1,1,GM,1,6,4,1,2,0,,,3
17714,20081018,Madrid_Masters,Roger_Federer,Andy_Murray,13,0,0,1,1,15-0,1,3,1,0,,1,2,RF,4 s28 f3*,,,4s28f3*,,0,,4s28f3*,,1,,1,0,4,,s28f3*,False,False,True,False,False,False,s28f3,s28f3,sf,2,1,1,30-0,0,1,1,0,0,0,,,3
17722,20081018,Madrid_Masters,Roger_Federer,Andy_Murray,21,0,0,2,1,40-15,1,4,1,0,,2,1,AM,5 s28 f3 b3 s2 f3 s3 b1 f1 f2d#,,,5s28f3b3s2f3s3b1f1f2d#,,0,,5s28f3b3s2f3s3b1f1f2d#,,1,,1,0,5,,s28f3b3s2f3s3b1f1f2d#,False,False,False,True,False,False,s28f3b3s2f3s3b1f1f2d,s28f3b3s2f3s3b1f1f2,sfbsfsbff,9,2,1,GM,2,2,2,0,0,0,,,9
17724,20081018,Madrid_Masters,Roger_Federer,Andy_Murray,23,0,0,2,2,15-0,1,5,1,0,,1,2,RF,6 f28 f+3 s2 z3 b1w#,,,6f28f+3s2z3b1w#,,0,,6f28f+3s2z3b1w#,,1,,1,0,6,,f28f+3s2z3b1w#,False,False,False,True,False,False,f28f3s2z3b1w,f28f3s2z3b1,ffszb,5,1,1,30-0,0,2,2,0,0,0,,,5
