,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
14083,20111113,Paris_Masters,Roger_Federer,Jo_Wilfried_Tsonga,65,1,0,1,2,0-0,0,11,1,0,,1,2,RF,5 r29 f3 b3 f2n@,,,5r29f3b3f2n@,,0,,5r29f3b3f2n@,,1,,1,0,5,,r29f3b3f2n@,False,False,False,False,True,False,r29f3b3f2n,r29f3b3f2,rfbf,4,2,0,0-15,0,1,2,0,1,0,,,4
14087,20111113,Paris_Masters,Roger_Federer,Jo_Wilfried_Tsonga,69,1,0,1,2,30-30,0,11,1,0,,1,2,RF,4 r27 f+1 f1*,,,4r27f+1f1*,,0,,4r27f+1f1*,,1,,1,0,4,,r27f+1f1*,False,False,True,False,False,False,r27f1f1,r27f1f1,rff,3,2,0,30-40,0,1,2,0,1,0,,,4
14121,20111113,Paris_Masters,Roger_Federer,Jo_Wilfried_Tsonga,103,1,0,4,4,30-30,0,16,1,0,,2,1,JWT,6 s38 b1 r2 f+2 b2 i2 f3 m3 b3*,,,6s38b1r2f+2b2i2f3m3b3*,,0,,6s38b1r2f+2b2i2f3m3b3*,,1,,1,0,6,,s38b1r2f+2b2i2f3m3b3*,False,False,True,False,False,False,s38b1r2f2b2i2f3m3b3,s38b1r2f2b2i2f3m3b3,sbrfbifmb,9,1,0,30-40,0,4,4,0,1,0,,,10
14131,20111113,Paris_Masters,Roger_Federer,Jo_Wilfried_Tsonga,113,1,0,5,5,0-0,0,18,1,0,,2,1,JWT,c4 f28 b2 b2 f2 f3 b3d@,,Federer challenged first serve incorrectly,4f28b2b2f2f3b3d@,,0,,4f28b2b2f2f3b3d@,,1,,1,0,4,,f28b2b2f2f3b3d@,False,False,False,False,True,False,f28b2b2f2f3b3d,f28b2b2f2f3b3,fbbffb,6,1,0,0-15,0,5,5,0,1,0,,,6
14154,20111111,Paris_Masters,Roger_Federer,Juan_Monaco,15,0,0,1,1,0-0,0,3,1,0,,1,2,RF,4 f29 f1d@,,,4f29f1d@,,0,,4f29f1d@,,1,,1,0,4,,f29f1d@,False,False,False,False,True,False,f29f1d,f29f1,ff,2,2,0,0-15,0,1,1,0,0,0,,,2
14168,20111111,Paris_Masters,Roger_Federer,Juan_Monaco,29,0,0,2,3,0-0,0,6,1,0,,2,1,JM,5 b38 b2n@,,,5b38b2n@,,0,,5b38b2n@,,1,,1,0,5,,b38b2n@,False,False,False,False,True,False,b38b2n,b38b2,bb,2,1,0,0-15,0,2,3,0,0,0,,,2
14179,20111111,Paris_Masters,Roger_Federer,Juan_Monaco,40,0,0,4,3,0-0,0,8,1,0,,2,1,JM,6 b19 f1n@,,,6b19f1n@,,0,,6b19f1n@,,1,,1,0,6,,b19f1n@,False,False,False,False,True,False,b19f1n,b19f1,bf,2,1,0,0-15,0,4,3,0,0,0,,,2
14207,20111111,Paris_Masters,Roger_Federer,Juan_Monaco,68,1,0,1,1,30-0,0,12,1,0,,2,1,JM,6 b38 b3 b3 f1 f1 f2 f+3 b1x#,,,6b38b3b3f1f1f2f+3b1x#,,0,,6b38b3b3f1f1f2f+3b1x#,,1,,1,0,6,,b38b3b3f1f1f2f+3b1x#,False,False,False,True,False,False,b38b3b3f1f1f2f3b1x,b38b3b3f1f1f2f3b1,bbbffffb,8,1,0,30-15,0,1,1,0,1,0,,,8
14217,20111111,Paris_Masters,Roger_Federer,Juan_Monaco,78,1,0,2,2,15-15,0,14,1,0,,2,1,JM,4 f38 s2 f+1 f3 z1 f2n#,,,4f38s2f+1f3z1f2n#,,0,,4f38s2f+1f3z1f2n#,,1,,1,0,4,,f38s2f+1f3z1f2n#,False,False,False,True,False,False,f38s2f1f3z1f2n,f38s2f1f3z1f2,fsffzf,6,1,0,15-30,0,2,2,0,1,0,,,6
14227,20111111,Paris_Masters,Roger_Federer,Juan_Monaco,88,1,0,3,3,0-0,0,16,1,0,,2,1,JM,5 s39 f1 f1 f1w@,,New Racquet for Federer,5s39f1f1f1w@,,0,,5s39f1f1f1w@,,1,,1,0,5,,s39f1f1f1w@,False,False,False,False,True,False,s39f1f1f1w,s39f1f1f1,sfff,4,1,0,0-15,0,3,3,0,1,0,,,4
14263,20111111,Paris_Masters,Roger_Federer,Juan_Monaco,124,1,0,5,5,40-40,0,20,1,0,,2,1,JM,5 f38 b1 f2 b2 f3 f3 b3 f2 f1 f2 f2 f3 s3 s1w@,,,5f38b1f2b2f3f3b3f2f1f2f2f3s3s1w@,,0,,5f38b1f2b2f3f3b3f2f1f2f2f3s3s1w@,,1,,1,0,5,,f38b1f2b2f3f3b3f2f1f2f2f3s3s1w@,False,False,False,False,True,False,f38b1f2b2f3f3b3f2f1f2f2f3s3s1w,f38b1f2b2f3f3b3f2f1f2f2f3s3s1,fbfbffbfffffss,14,1,0,40-AD,0,5,5,0,1,0,,,14
14299,20110909,US_Open,Roger_Federer,Novak_Djokovic,29,0,0,3,3,0-0,0,7,1,0,,1,2,RF,6 b18 f1x@,,,6b18f1x@,,0,,6b18f1x@,,1,,1,0,6,,b18f1x@,False,False,False,False,True,False,b18f1x,b18f1,bf,2,2,0,0-15,0,3,3,0,0,0,,,2
14321,20110909,US_Open,Roger_Federer,Novak_Djokovic,51,0,0,5,5,0-0,0,11,1,0,,1,2,RF,6 b19 r#,,,6b19r#,,0,,6b19r#,,1,,1,0,6,,b19r#,False,False,False,True,False,False,b19r,b19r,br,2,2,0,0-15,0,5,5,0,0,0,,,2
14326,20110909,US_Open,Roger_Federer,Novak_Djokovic,56,0,0,6,5,0-0,0,12,1,0,,2,1,ND,6 s29 f3 b3 b2 f3 b3d@,,,6s29f3b3b2f3b3d@,,0,,6s29f3b3b2f3b3d@,,1,,1,0,6,,s29f3b3b2f3b3d@,False,False,False,False,True,False,s29f3b3b2f3b3d,s29f3b3b2f3b3,sfbbfb,6,1,0,0-15,0,6,5,0,0,0,,,6
14340,20110909,US_Open,Roger_Federer,Novak_Djokovic,86,1,0,1,1,0-0,0,16,1,0,,2,1,ND,6 s38 b3 s3 f2n@,,,6s38b3s3f2n@,,0,,6s38b3s3f2n@,,1,,1,0,6,,s38b3s3f2n@,False,False,False,False,True,False,s38b3s3f2n,s38b3s3f2,sbsf,4,1,0,0-15,0,1,1,0,1,0,,,4
14350,20110909,US_Open,Roger_Federer,Novak_Djokovic,96,1,0,2,1,30-0,0,17,1,0,,1,2,RF,4 f29 f3 b3 f1 f1 r2 b3*,,,4f29f3b3f1f1r2b3*,,0,,4f29f3b3f1f1r2b3*,,1,,1,0,4,,f29f3b3f1f1r2b3*,False,False,True,False,False,False,f29f3b3f1f1r2b3,f29f3b3f1f1r2b3,ffbffrb,7,2,0,30-15,0,2,1,0,1,0,,,8
14356,20110909,US_Open,Roger_Federer,Novak_Djokovic,102,1,0,3,1,0-0,0,18,1,0,,2,1,ND,4 f18 f1 f1 f1n@,,,4f18f1f1f1n@,,0,,4f18f1f1f1n@,,1,,1,0,4,,f18f1f1f1n@,False,False,False,False,True,False,f18f1f1f1n,f18f1f1f1,ffff,4,1,0,0-15,0,3,1,0,1,0,,,4
14361,20110909,US_Open,Roger_Federer,Novak_Djokovic,107,1,0,3,2,0-0,0,19,1,0,,1,2,RF,6 b18 f1 f2 b2 f3 f2d@,,,6b18f1f2b2f3f2d@,,0,,6b18f1f2b2f3f2d@,,1,,1,0,6,,b18f1f2b2f3f2d@,False,False,False,False,True,False,b18f1f2b2f3f2d,b18f1f2b2f3f2,bffbff,6,2,0,0-15,0,3,2,0,1,0,,,6
14363,20110909,US_Open,Roger_Federer,Novak_Djokovic,109,1,0,3,2,15-15,0,19,1,0,,1,2,RF,c4 f29 b3 b3 b3 b2 b3 b1*,,,4f29b3b3b3b2b3b1*,,0,,4f29b3b3b3b2b3b1*,,1,,1,0,4,,f29b3b3b3b2b3b1*,False,False,True,False,False,False,f29b3b3b3b2b3b1,f29b3b3b3b2b3b1,fbbbbbb,7,2,0,15-30,0,3,2,0,1,0,,,8
14365,20110909,US_Open,Roger_Federer,Novak_Djokovic,111,1,0,3,2,30-30,0,19,1,0,,1,2,RF,4 f28 f3d#,,,4f28f3d#,,0,,4f28f3d#,,1,,1,0,4,,f28f3d#,False,False,False,True,False,False,f28f3d,f28f3,ff,2,2,0,30-40,0,3,2,0,1,0,,,2
14379,20110909,US_Open,Roger_Federer,Novak_Djokovic,125,1,0,5,3,30-0,0,22,1,0,,2,1,ND,6 s28 b1 f3 b3 s3 b1d@,,,6s28b1f3b3s3b1d@,,0,,6s28b1f3b3s3b1d@,,1,,1,0,6,,s28b1f3b3s3b1d@,False,False,False,False,True,False,s28b1f3b3s3b1d,s28b1f3b3s3b1,sbfbsb,6,1,0,30-15,0,5,3,0,1,0,,,6
14404,20110909,US_Open,Roger_Federer,Novak_Djokovic,150,2,0,0,1,40-40,0,25,1,0,,1,2,RF,6 s19 f1 f2 f2 f3 b3n@,,,6s19f1f2f2f3b3n@,,0,,6s19f1f2f2f3b3n@,,1,,1,0,6,,s19f1f2f2f3b3n@,False,False,False,False,True,False,s19f1f2f2f3b3n,s19f1f2f2f3b3,sffffb,6,2,0,40-AD,0,0,1,0,2,0,,,6
14448,20110909,US_Open,Roger_Federer,Novak_Djokovic,194,2,1,0,0,15-15,0,33,1,0,,1,2,RF,4 f38 b3n#,,,4f38b3n#,,0,,4f38b3n#,,1,,1,0,4,,f38b3n#,False,False,False,True,False,False,f38b3n,f38b3,fb,2,2,0,15-30,0,0,0,0,2,1,,,2
14466,20110909,US_Open,Roger_Federer,Novak_Djokovic,212,2,1,1,3,15-15,0,37,1,0,,1,2,RF,4 f29 f3 b3 b3w@,,,4f29f3b3b3w@,,0,,4f29f3b3b3w@,,1,,1,0,4,,f29f3b3b3w@,False,False,False,False,True,False,f29f3b3b3w,f29f3b3b3,ffbb,4,2,0,15-30,0,1,3,0,2,1,,,4
14476,20110909,US_Open,Roger_Federer,Novak_Djokovic,222,2,1,1,5,15-15,0,39,1,0,,1,2,RF,6 b28 b3 b3 b3 b1*,,,6b28b3b3b3b1*,,0,,6b28b3b3b3b1*,,1,,1,0,6,,b28b3b3b3b1*,False,False,True,False,False,False,b28b3b3b3b1,b28b3b3b3b1,bbbbb,5,2,0,15-30,0,1,5,0,2,1,,,6
14494,20110909,US_Open,Roger_Federer,Novak_Djokovic,240,2,2,0,0,0-0,0,41,1,0,,1,2,RF,6 s29 f3 b3 b3n@,,,6s29f3b3b3n@,,0,,6s29f3b3b3n@,,1,,1,0,6,,s29f3b3b3n@,False,False,False,False,True,False,s29f3b3b3n,s29f3b3b3,sfbb,4,2,0,0-15,0,0,0,0,2,2,,,4
14542,20110909,US_Open,Roger_Federer,Novak_Djokovic,288,2,2,5,3,40-40,0,49,1,0,,1,2,RF,4 f29 f2 b3 b2 f1 f3#,,,4f29f2b3b2f1f3#,,0,,4f29f2b3b2f1f3#,,1,,1,0,4,,f29f2b3b2f1f3#,False,False,False,True,False,False,f29f2b3b2f1f3,f29f2b3b2f1f3,ffbbff,6,2,0,40-AD,0,5,3,0,2,2,,,6
14544,20110909,US_Open,Roger_Federer,Novak_Djokovic,290,2,2,5,4,0-0,0,50,1,0,,2,1,ND,4 f28 f2 b2 f1n@,,,4f28f2b2f1n@,,0,,4f28f2b2f1n@,,1,,1,0,4,,f28f2b2f1n@,False,False,False,False,True,False,f28f2b2f1n,f28f2b2f1,ffbf,4,1,0,0-15,0,5,4,0,2,2,,,4
14549,20110909,US_Open,Roger_Federer,Novak_Djokovic,295,2,2,5,5,0-0,0,51,1,0,,1,2,RF,6 b29 f1 f1 f3 b3 f1w@,,,6b29f1f1f3b3f1w@,,0,,6b29f1f1f3b3f1w@,,1,,1,0,6,,b29f1f1f3b3f1w@,False,False,False,False,True,False,b29f1f1f3b3f1w,b29f1f1f3b3f1,bfffbf,6,2,0,0-15,0,5,5,0,2,2,,,6
14559,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,1,0,0,0,0,0-0,0,1,1,0,,1,2,RF,5 b19 f3 b3 f2 f1 f2d#,,,5b19f3b3f2f1f2d#,,0,,5b19f3b3f2f1f2d#,,1,,1,0,5,,b19f3b3f2f1f2d#,False,False,False,True,False,False,b19f3b3f2f1f2d,b19f3b3f2f1f2,bfbfff,6,2,0,0-15,0,0,0,0,0,0,,,6
14561,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,3,0,0,0,0,15-15,0,1,1,0,,1,2,RF,cc4 f29 b2 b3 b3n@,,,4f29b2b3b3n@,,0,,4f29b2b3b3n@,,1,,1,0,4,,f29b2b3b3n@,False,False,False,False,True,False,f29b2b3b3n,f29b2b3b3,fbbb,4,2,0,15-30,0,0,0,0,0,0,,,4
14565,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,7,0,0,1,0,0-0,0,2,1,0,,2,1,JMD,4 f38 s3 b1 f1 f3*,,,4f38s3b1f1f3*,,0,,4f38s3b1f1f3*,,1,,1,0,4,,f38s3b1f1f3*,False,False,True,False,False,False,f38s3b1f1f3,f38s3b1f1f3,fsbff,5,1,0,0-15,0,1,0,0,0,0,,,6
14573,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,15,0,0,1,1,15-15,0,3,1,0,,1,2,RF,5 b18*,,,5b18*,,0,,5b18*,,1,,1,0,5,,b18*,False,False,True,False,False,False,b18,b18,b,1,2,0,15-30,0,1,1,0,0,0,,,2
14579,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,21,0,0,2,1,15-15,0,4,1,0,,2,1,JMD,6 s29 f2u+2 f-3 z1 v3d#,,,6s29f2u+2f-3z1v3d#,,0,,6s29f2u+2f-3z1v3d#,,1,,1,0,6,,s29f2u+2f-3z1v3d#,False,False,False,True,False,False,s29f2u2f3z1v3d,s29f2u2f3z1v3,sfufzv,6,1,0,15-30,0,2,1,0,0,0,,,6
14595,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,37,0,0,4,1,0-0,0,6,1,0,,2,1,JMD,6 s38 b3n@,,,6s38b3n@,,0,,6s38b3n@,,1,,1,0,6,,s38b3n@,False,False,False,False,True,False,s38b3n,s38b3,sb,2,1,0,0-15,0,4,1,0,0,0,,,2
14603,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,45,0,0,4,2,0-0,0,7,1,0,,1,2,RF,4 f28 f3w#,,,4f28f3w#,,0,,4f28f3w#,,1,,1,0,4,,f28f3w#,False,False,False,True,False,False,f28f3w,f28f3,ff,2,2,0,0-15,0,4,2,0,0,0,,,2
14624,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,66,1,0,0,0,40-40,0,10,1,0,,2,1,JMD,4 f29 f2d#,,,4f29f2d#,,0,,4f29f2d#,,1,,1,0,4,,f29f2d#,False,False,False,True,False,False,f29f2d,f29f2,ff,2,1,0,40-AD,0,0,0,0,1,0,,,2
14626,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,68,1,0,0,0,40-40,0,10,1,0,,2,1,JMD,6 s27 f-1w@,,,6s27f-1w@,,0,,6s27f-1w@,,1,,1,0,6,,s27f-1w@,False,False,False,False,True,False,s27f1w,s27f1,sf,2,1,0,40-AD,0,0,0,0,1,0,,,2
14657,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,99,1,0,2,3,30-30,0,15,1,0,,1,2,RF,4 f19 f3d#,,,4f19f3d#,,0,,4f19f3d#,,1,,1,0,4,,f19f3d#,False,False,False,True,False,False,f19f3d,f19f3,ff,2,2,0,30-40,0,2,3,0,1,0,,,2
14693,20110815,Cincinnati_Masters,Roger_Federer,Juan_Martin_Del_Potro,135,1,0,6,5,30-0,0,21,1,0,,1,2,RF,4 r28 f3d@,,,4r28f3d@,,0,,4r28f3d@,,1,,1,0,4,,r28f3d@,False,False,False,False,True,False,r28f3d,r28f3,rf,2,2,0,30-15,0,6,5,0,1,0,,,2
14716,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,20,0,0,2,2,0-0,0,5,1,0,,1,2,RF,4 f27 f+3 b3*,,,4f27f+3b3*,,0,,4f27f+3b3*,,1,,1,0,4,,f27f+3b3*,False,False,True,False,False,False,f27f3b3,f27f3b3,ffb,3,2,0,0-15,0,2,2,0,0,0,,,4
14726,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,30,0,0,2,2,40-40,0,5,1,0,,1,2,RF,4 f28 f3w@,,,4f28f3w@,,0,,4f28f3w@,,1,,1,0,4,,f28f3w@,False,False,False,False,True,False,f28f3w,f28f3,ff,2,2,0,40-AD,0,2,2,0,0,0,,,2
14728,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,32,0,0,2,3,0-0,0,6,1,0,,2,1,ND,4 f28 b3 b2 f3w@,,,4f28b3b2f3w@,,0,,4f28b3b2f3w@,,1,,1,0,4,,f28b3b2f3w@,False,False,False,False,True,False,f28b3b2f3w,f28b3b2f3,fbbf,4,1,0,0-15,0,2,3,0,0,0,,,4
14756,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,60,0,0,3,5,15-15,0,9,1,0,,1,2,RF,5 s27 b+3 b2 v1 l+3 p2 z2 r3 z3*,,,5s27b+3b2v1l+3p2z2r3z3*,,0,,5s27b+3b2v1l+3p2z2r3z3*,,1,,1,0,5,,s27b+3b2v1l+3p2z2r3z3*,False,False,True,False,False,False,s27b3b2v1l3p2z2r3z3,s27b3b2v1l3p2z2r3z3,sbbvlpzrz,9,2,0,15-30,0,3,5,0,0,0,,,10
14762,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,66,0,1,0,0,30-0,0,10,1,0,,2,1,ND,5 b28 f2 b2 f1 f b2d@,,,5b28f2b2f1fb2d@,,0,,5b28f2b2f1fb2d@,,1,,1,0,5,,b28f2b2f1fb2d@,False,False,False,False,True,False,b28f2b2f1fb2d,b28f2b2f1fb2,bfbffb,6,1,0,30-15,0,0,0,0,0,1,,,6
14778,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,82,0,1,1,1,0-0,0,12,1,0,,2,1,ND,5 s28 b3 b3 b1 f2 f3 b3 f1d@,,,5s28b3b3b1f2f3b3f1d@,,0,,5s28b3b3b1f2f3b3f1d@,,1,,1,0,5,,s28b3b3b1f2f3b3f1d@,False,False,False,False,True,False,s28b3b3b1f2f3b3f1d,s28b3b3b1f2f3b3f1,sbbbffbf,8,1,0,0-15,0,1,1,0,0,1,,,8
14786,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,90,0,1,2,1,30-0,0,13,1,0,,1,2,RF,4+ f37 z3n#,,,4+f37z3n#,,1,,4f37z3n#,,1,,1,0,4,,f37z3n#,False,False,False,True,False,False,f37z3n,f37z3,fz,2,2,0,30-15,0,2,1,0,0,1,,,2
14789,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,93,0,1,3,1,0-0,0,14,1,0,,2,1,ND,5 s38y1n@,,,5s38y1n@,,0,,5s38y1n@,,1,,1,0,5,,s38y1n@,False,False,False,False,True,False,s38y1n,s38y1,sy,2,1,0,0-15,0,3,1,0,0,1,,,2
14791,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,95,0,1,3,1,15-15,0,14,1,0,,2,1,ND,6 b29 b2 f1 f1x#,,,6b29b2f1f1x#,,0,,6b29b2f1f1x#,,1,,1,0,6,,b29b2f1f1x#,False,False,False,True,False,False,b29b2f1f1x,b29b2f1f1,bbff,4,1,0,15-30,0,3,1,0,0,1,,,4
14795,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,99,0,1,3,2,0-0,0,15,1,0,,1,2,RF,5 b27 b1 f2 b1 f1 f1 f-1*,,,5b27b1f2b1f1f1f-1*,,0,,5b27b1f2b1f1f1f-1*,,1,,1,0,5,,b27b1f2b1f1f1f-1*,False,False,True,False,False,False,b27b1f2b1f1f1f1,b27b1f2b1f1f1f1,bbfbfff,7,2,0,0-15,0,3,2,0,0,1,,,8
14810,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,114,0,1,5,3,0-0,0,18,1,0,,2,1,ND,4 f27 f+3n@,,,4f27f+3n@,,0,,4f27f+3n@,,1,,1,0,4,,f27f+3n@,False,False,False,False,True,False,f27f3n,f27f3,ff,2,1,0,0-15,0,5,3,0,0,1,,,2
14835,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,139,1,1,1,2,0-0,0,22,1,0,,2,1,ND,5 s28 f3 b2 f3 s3 f+1 l2*,,,5s28f3b2f3s3f+1l2*,,0,,5s28f3b2f3s3f+1l2*,,1,,1,0,5,,s28f3b2f3s3f+1l2*,False,False,True,False,False,False,s28f3b2f3s3f1l2,s28f3b2f3s3f1l2,sfbfsfl,7,1,0,0-15,0,1,2,0,1,1,,,8
14837,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,141,1,1,1,2,0-30,0,22,1,0,,2,1,ND,5 b28 f1 f1 f2n#,,,5b28f1f1f2n#,,0,,5b28f1f1f2n#,,1,,1,0,5,,b28f1f1f2n#,False,False,False,True,False,False,b28f1f1f2n,b28f1f1f2,bfff,4,1,0,0-40,0,1,2,0,1,1,,,4
14839,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,143,1,1,2,2,0-0,0,23,1,0,,1,2,RF,5 b37 b1d@,,,5b37b1d@,,0,,5b37b1d@,,1,,1,0,5,,b37b1d@,False,False,False,False,True,False,b37b1d,b37b1,bb,2,2,0,0-15,0,2,2,0,1,1,,,2
14851,20110319,Indian_Wells_Masters,Roger_Federer,Novak_Djokovic,155,1,1,2,4,0-0,0,25,1,0,,1,2,RF,4 f28 f1 f3 b2 b2 f3n@,,,4f28f1f3b2b2f3n@,,0,,4f28f1f3b2b2f3n@,,1,,1,0,4,,f28f1f3b2b2f3n@,False,False,False,False,True,False,f28f1f3b2b2f3n,f28f1f3b2b2f3,fffbbf,6,2,0,0-15,0,2,4,0,1,1,,,6
14875,20110316,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,9,0,0,1,0,0-0,0,2,1,0,,2,1,SW,6 s28 b1 f3 b3d@,,,6s28b1f3b3d@,,0,,6s28b1f3b3d@,,1,,1,0,6,,s28b1f3b3d@,False,False,False,False,True,False,s28b1f3b3d,s28b1f3b3,sbfb,4,1,0,0-15,0,1,0,0,0,0,,,4
14943,20110316,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,77,1,0,3,2,15-15,0,15,1,0,,1,2,RF,6 s27 f-1w@,,,6s27f-1w@,,0,,6s27f-1w@,,1,,1,0,6,,s27f-1w@,False,False,False,False,True,False,s27f1w,s27f1,sf,2,2,0,15-30,0,3,2,0,1,0,,,2
14957,20110316,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,91,1,0,5,3,0-0,0,18,1,0,,2,1,SW,5 b28 f1n@,,,5b28f1n@,,0,,5b28f1n@,,1,,1,0,5,,b28f1n@,False,False,False,False,True,False,b28f1n,b28f1,bf,2,1,0,0-15,0,5,3,0,1,0,,,2
14987,20110221,Dubai,Roger_Federer,Novak_Djokovic,19,0,0,1,2,15-15,0,4,1,0,,2,1,ND,4 f28 b3 b3 b3 b3 b3d#,,,4f28b3b3b3b3b3d#,,0,,4f28b3b3b3b3b3d#,,1,,1,0,4,,f28b3b3b3b3b3d#,False,False,False,True,False,False,f28b3b3b3b3b3d,f28b3b3b3b3b3,fbbbbb,6,1,0,15-30,0,1,2,0,0,0,,,6
15009,20110221,Dubai,Roger_Federer,Novak_Djokovic,41,0,0,2,4,0-0,0,7,1,0,,1,2,RF,4 f29 f3 b3 f3 b3 b3 b3 b1 f3 b+3 b2 z3 b1*,,,4f29f3b3f3b3b3b3b1f3b+3b2z3b1*,,0,,4f29f3b3f3b3b3b3b1f3b+3b2z3b1*,,1,,1,0,4,,f29f3b3f3b3b3b3b1f3b+3b2z3b1*,False,False,True,False,False,False,f29f3b3f3b3b3b3b1f3b3b2z3b1,f29f3b3f3b3b3b3b1f3b3b2z3b1,ffbfbbbbfbbzb,13,2,0,0-15,0,2,4,0,0,0,,,14
15020,20110221,Dubai,Roger_Federer,Novak_Djokovic,52,0,0,3,5,0-0,0,9,1,0,,1,2,RF,4 f29 f1 f1 f3n#,,,4f29f1f1f3n#,,0,,4f29f1f1f3n#,,1,,1,0,4,,f29f1f1f3n#,False,False,False,True,False,False,f29f1f1f3n,f29f1f1f3,ffff,4,2,0,0-15,0,3,5,0,0,0,,,4
15028,20110221,Dubai,Roger_Federer,Novak_Djokovic,60,0,1,0,0,30-0,0,10,1,0,,2,1,ND,4 f28 b3d@,,,4f28b3d@,,0,,4f28b3d@,,1,,1,0,4,,f28b3d@,False,False,False,False,True,False,f28b3d,f28b3,fb,2,1,0,30-15,0,0,0,0,0,1,,,2
15038,20110221,Dubai,Roger_Federer,Novak_Djokovic,70,0,1,1,1,15-15,0,12,1,0,,2,1,ND,6 b29 f1w@,,,6b29f1w@,,0,,6b29f1w@,,1,,1,0,6,,b29f1w@,False,False,False,False,True,False,b29f1w,b29f1,bf,2,1,0,15-30,0,1,1,0,0,1,,,2
15048,20110221,Dubai,Roger_Federer,Novak_Djokovic,80,0,1,2,1,30-0,0,13,1,0,,1,2,RF,5+ f28 v3n#,,,5+f28v3n#,,1,,5f28v3n#,,1,,1,0,5,,f28v3n#,False,False,False,True,False,False,f28v3n,f28v3,fv,2,2,0,30-15,0,2,1,0,0,1,,,2
15057,20110221,Dubai,Roger_Federer,Novak_Djokovic,89,0,1,3,2,0-30,0,15,1,0,,1,2,RF,4 b39 b2 b2 f3n@,,,4b39b2b2f3n@,,0,,4b39b2b2f3n@,,1,,1,0,4,,b39b2b2f3n@,False,False,False,False,True,False,b39b2b2f3n,b39b2b2f3,bbbf,4,2,0,0-40,0,3,2,0,0,1,,,4
15081,20110108,Doha,Roger_Federer,Nikolay_Davydenko,6,0,0,1,0,0-0,0,2,1,0,,2,1,ND,4 f28 f3 s3 f2 b2 f2 f2 f3n@,,,4f28f3s3f2b2f2f2f3n@,,0,,4f28f3s3f2b2f2f2f3n@,,1,,1,0,4,,f28f3s3f2b2f2f2f3n@,False,False,False,False,True,False,f28f3s3f2b2f2f2f3n,f28f3s3f2b2f2f2f3,ffsfbfff,8,1,0,0-15,0,1,0,0,0,0,,,8
15087,20110108,Doha,Roger_Federer,Nikolay_Davydenko,12,0,0,2,0,15-15,0,3,1,0,,1,2,RF,4 f37 b1w@,,,4f37b1w@,,0,,4f37b1w@,,1,,1,0,4,,f37b1w@,False,False,False,False,True,False,f37b1w,f37b1,fb,2,2,0,15-30,0,2,0,0,0,0,,,2
