,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
20597,20061022,Madrid_Masters,Roger_Federer,Fernando_Gonzalez,129,2,0,1,0,AD-40,1,21,1,0,,1,2,RF,4 s38 f1d@,,,4s38f1d@,,0,,4s38f1d@,,1,,1,0,4,,s38f1d@,False,False,False,False,True,False,s38f1d,s38f1,sf,2,2,0,40-40,0,1,0,0,2,0,,,2
20603,20061022,Madrid_Masters,Roger_Federer,Fernando_Gonzalez,135,2,0,2,0,15-0,1,22,1,0,,2,1,FG,4 b28 f1 f1*,,,4b28f1f1*,,0,,4b28f1f1*,,1,,1,0,4,,b28f1f1*,False,False,True,False,False,False,b28f1f1,b28f1f1,bff,3,1,0,15-15,0,2,0,0,2,0,,,4
20606,20061022,Madrid_Masters,Roger_Federer,Fernando_Gonzalez,138,2,0,2,0,15-40,1,22,1,0,,2,1,FG,6 s27 f+1 f1*,,,6s27f+1f1*,,0,,6s27f+1f1*,,1,,1,0,6,,s27f+1f1*,False,False,True,False,False,False,s27f1f1,s27f1f1,sff,3,1,0,GM,1,3,0,0,2,0,,,4
20616,20061022,Madrid_Masters,Roger_Federer,Fernando_Gonzalez,148,2,0,4,0,15-30,1,24,1,0,,2,1,FG,c4 s37 f+2n@,,,4s37f+2n@,,0,,4s37f+2n@,,1,,1,0,4,,s37f+2n@,False,False,False,False,True,False,s37f2n,s37f2,sf,2,1,0,15-40,0,4,0,0,2,0,,,2
20620,20061022,Madrid_Masters,Roger_Federer,Fernando_Gonzalez,152,2,0,5,0,15-0,1,25,1,0,,1,2,RF,4+ b28 z1d@,,,4+b28z1d@,,1,,4b28z1d@,,1,,1,0,4,,b28z1d@,False,False,False,False,True,False,b28z1d,b28z1,bz,2,2,0,15-15,0,5,0,0,2,0,,,2
20622,20061022,Madrid_Masters,Roger_Federer,Fernando_Gonzalez,154,2,0,5,0,30-15,1,25,1,0,,1,2,RF,6 f39 b2 f3 s2y1*,,,6f39b2f3s2y1*,,0,,6f39b2f3s2y1*,,1,,1,0,6,,f39b2f3s2y1*,False,False,True,False,False,False,f39b2f3s2y1,f39b2f3s2y1,fbfsy,5,2,0,30-30,0,5,0,0,2,0,,,6
20626,20061022,Madrid_Masters,Roger_Federer,Fernando_Gonzalez,158,2,0,5,0,AD-40,1,25,1,0,,1,2,RF,5 f28 f1 f1 f2 b2 f2 f3 s2y1*,,,5f28f1f1f2b2f2f3s2y1*,,0,,5f28f1f1f2b2f2f3s2y1*,,1,,1,0,5,,f28f1f1f2b2f2f3s2y1*,False,False,True,False,False,False,f28f1f1f2b2f2f3s2y1,f28f1f1f2b2f2f3s2y1,ffffbffsy,9,2,0,40-40,0,5,0,0,2,0,,,10
20643,20061008,Tokyo,Roger_Federer,Tim_Henman,15,0,0,1,1,40-30,1,3,1,0,,1,2,RF,4 s38 b2 f1 f2y+3 s3w#,,,4s38b2f1f2y+3s3w#,,0,,4s38b2f1f2y+3s3w#,,1,,1,0,4,,s38b2f1f2y+3s3w#,False,False,False,True,False,False,s38b2f1f2y3s3w,s38b2f1f2y3s3,sbffys,6,2,0,40-40,0,1,1,0,0,0,,,6
20655,20061008,Tokyo,Roger_Federer,Tim_Henman,27,0,0,3,2,15-0,1,6,1,0,,2,1,TH,5 s37 s+3 b2*,,,5s37s+3b2*,,0,,5s37s+3b2*,,1,,1,0,5,,s37s+3b2*,False,False,True,False,False,False,s37s3b2,s37s3b2,ssb,3,1,0,15-15,0,3,2,0,0,0,,,4
20684,20061008,Tokyo,Roger_Federer,Tim_Henman,56,1,0,0,1,0-15,1,11,1,0,,1,2,RF,4 b28 f3 s2 f2 s+3 b2 z3 m3 p3 b1n#,,,4b28f3s2f2s+3b2z3m3p3b1n#,,0,,4b28f3s2f2s+3b2z3m3p3b1n#,,1,,1,0,4,,b28f3s2f2s+3b2z3m3p3b1n#,False,False,False,True,False,False,b28f3s2f2s3b2z3m3p3b1n,b28f3s2f2s3b2z3m3p3b1,bfsfsbzmpb,10,2,0,0-30,0,0,1,0,1,0,,,10
20700,20061008,Tokyo,Roger_Federer,Tim_Henman,72,1,0,2,1,40-0,1,13,1,0,,1,2,RF,6 f38 f2 f1 f2n#,,,6f38f2f1f2n#,,0,,6f38f2f1f2n#,,1,,1,0,6,,f38f2f1f2n#,False,False,False,True,False,False,f38f2f1f2n,f38f2f1f2,ffff,4,2,0,40-15,0,2,1,0,1,0,,,4
20701,20061008,Tokyo,Roger_Federer,Tim_Henman,73,1,0,2,1,40-15,1,13,1,0,,1,2,RF,6+ s37 i2n#,,,6+s37i2n#,,1,,6s37i2n#,,1,,1,0,6,,s37i2n#,False,False,False,True,False,False,s37i2n,s37i2,si,2,2,0,40-30,0,2,1,0,1,0,,,2
20718,20061008,Tokyo,Roger_Federer,Tim_Henman,90,1,0,4,2,40-15,1,16,1,0,,2,1,TH,5+ s27 i3 b3*,,,5+s27i3b3*,,1,,5s27i3b3*,,1,,1,0,5,,s27i3b3*,False,False,True,False,False,False,s27i3b3,s27i3b3,sib,3,1,0,40-30,0,4,2,0,1,0,,,4
20719,20061008,Tokyo,Roger_Federer,Tim_Henman,91,1,0,4,2,40-30,1,16,1,0,,2,1,TH,4 b29 f1w#,,,4b29f1w#,,0,,4b29f1w#,,1,,1,0,4,,b29f1w#,False,False,False,True,False,False,b29f1w,b29f1,bf,2,1,0,40-40,0,4,2,0,1,0,,,2
20735,20061008,Tokyo,Roger_Federer,Tim_Henman,107,1,0,5,3,40-AD,1,18,1,0,,2,1,TH,6 f28 f1d@,,,6f28f1d@,,0,,6f28f1d@,,1,,1,0,6,,f28f1d@,False,False,False,False,True,False,f28f1d,f28f1,ff,2,1,0,GM,1,6,3,1,2,0,,,2
20737,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,2,0,0,0,0,15-0,1,1,1,0,,1,2,RF,6 f29 f1 f1 f1n@,,,6f29f1f1f1n@,,0,,6f29f1f1f1n@,,1,,1,0,6,,f29f1f1f1n@,False,False,False,False,True,False,f29f1f1f1n,f29f1f1f1,ffff,4,2,0,15-15,0,0,0,0,0,0,,,4
20748,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,13,0,0,1,0,AD-40,1,2,1,0,,2,1,ND,4 s39 b1n@,,,4s39b1n@,,0,,4s39b1n@,,1,,1,0,4,,s39b1n@,False,False,False,False,True,False,s39b1n,s39b1,sb,2,1,0,40-40,0,1,0,0,0,0,,,2
20754,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,19,0,0,1,1,40-0,1,3,1,0,,1,2,RF,4 b38 f3 b1 f3d#,,,4b38f3b1f3d#,,0,,4b38f3b1f3d#,,1,,1,0,4,,b38f3b1f3d#,False,False,False,True,False,False,b38f3b1f3d,b38f3b1f3,bfbf,4,2,0,40-15,0,1,1,0,0,0,,,4
20756,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,21,0,0,1,1,40-30,1,3,1,0,,1,2,RF,6 f28 f1 f1 f1d@,,,6f28f1f1f1d@,,0,,6f28f1f1f1d@,,1,,1,0,6,,f28f1f1f1d@,False,False,False,False,True,False,f28f1f1f1d,f28f1f1f1,ffff,4,2,0,40-40,0,1,1,0,0,0,,,4
20764,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,29,0,0,2,1,40-0,1,4,1,0,,2,1,ND,4+ b38 z1 f3*,,,4+b38z1f3*,,1,,4b38z1f3*,,1,,1,0,4,,b38z1f3*,False,False,True,False,False,False,b38z1f3,b38z1f3,bzf,3,1,0,40-15,0,2,1,0,0,0,,,4
20767,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,32,0,0,2,2,0-15,1,5,1,0,,1,2,RF,4 b39 z=1 f3 b1w@,,,4b39z=1f3b1w@,,0,,4b39z=1f3b1w@,,1,,1,0,4,,b39z=1f3b1w@,False,False,False,False,True,False,b39z1f3b1w,b39z1f3b1,bzfb,4,2,0,0-30,0,2,2,0,0,0,,,4
20773,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,38,0,0,3,2,15-0,1,6,1,0,,2,1,ND,4 s38y+3 s-1 l-3 p2 v2 f3 z1 f2*,,,4s38y+3s-1l-3p2v2f3z1f2*,,0,,4s38y+3s-1l-3p2v2f3z1f2*,,1,,1,0,4,,s38y+3s-1l-3p2v2f3z1f2*,False,False,True,False,False,False,s38y3s1l3p2v2f3z1f2,s38y3s1l3p2v2f3z1f2,syslpvfzf,9,1,0,15-15,0,3,2,0,0,0,,,10
20779,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,44,0,0,3,2,AD-40,1,6,1,0,,2,1,ND,4 b39 b3 s3 f1 f1 f3 s2 b2 f1 r2 f+3 b1 v1*,,,4b39b3s3f1f1f3s2b2f1r2f+3b1v1*,,0,,4b39b3s3f1f1f3s2b2f1r2f+3b1v1*,,1,,1,0,4,,b39b3s3f1f1f3s2b2f1r2f+3b1v1*,False,False,True,False,False,False,b39b3s3f1f1f3s2b2f1r2f3b1v1,b39b3s3f1f1f3s2b2f1r2f3b1v1,bbsfffsbfrfbv,13,1,0,40-40,0,3,2,0,0,0,,,14
20781,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,46,0,0,3,2,AD-40,1,6,1,0,,2,1,ND,4 s38y3 b-1*,,,4s38y3b-1*,,0,,4s38y3b-1*,,1,,1,0,4,,s38y3b-1*,False,False,True,False,False,False,s38y3b1,s38y3b1,syb,3,1,0,40-40,0,3,2,0,0,0,,,4
20791,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,56,0,0,4,2,30-15,1,7,1,0,,1,2,RF,5 b29 f2 f1 f1 f+3 b1n#,,,5b29f2f1f1f+3b1n#,,0,,5b29f2f1f1f+3b1n#,,1,,1,0,5,,b29f2f1f1f+3b1n#,False,False,False,True,False,False,b29f2f1f1f3b1n,b29f2f1f1f3b1,bffffb,6,2,0,30-30,0,4,2,0,0,0,,,6
20816,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,81,1,0,2,0,40-0,1,12,1,0,,2,1,ND,4+ s17 v1n@,,,4+s17v1n@,,1,,4s17v1n@,,1,,1,0,4,,s17v1n@,False,False,False,False,True,False,s17v1n,s17v1,sv,2,1,0,40-15,0,2,0,0,1,0,,,2
20818,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,83,1,0,2,0,40-30,1,12,1,0,,2,1,ND,6 f17*,,Net Cord winner,6f17*,,0,,6f17*,,1,,1,0,6,,f17*,False,False,True,False,False,False,f17,f17,f,1,1,0,40-40,0,2,0,0,1,0,,,2
20828,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,93,1,0,3,1,30-15,1,14,1,0,,2,1,ND,4 b38 b1 f3 s2 f+1 f1 v3 s1 o3*,,,4b38b1f3s2f+1f1v3s1o3*,,0,,4b38b1f3s2f+1f1v3s1o3*,,1,,1,0,4,,b38b1f3s2f+1f1v3s1o3*,False,False,True,False,False,False,b38b1f3s2f1f1v3s1o3,b38b1f3s2f1f1v3s1o3,bbfsffvso,9,1,0,30-30,0,3,1,0,1,0,,,10
20834,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,99,1,0,3,1,40-AD,1,14,1,0,,2,1,ND,6 f38 f3 b3 b2 f1 f3 s3 f3 s3 f1 f1 f3 b3 b2 f1*,,,6f38f3b3b2f1f3s3f3s3f1f1f3b3b2f1*,,0,,6f38f3b3b2f1f3s3f3s3f1f1f3b3b2f1*,,1,,1,0,6,,f38f3b3b2f1f3s3f3s3f1f1f3b3b2f1*,False,False,True,False,False,False,f38f3b3b2f1f3s3f3s3f1f1f3b3b2f1,f38f3b3b2f1f3s3f3s3f1f1f3b3b2f1,ffbbffsfsfffbbf,15,1,0,GM,1,4,1,0,1,0,,,16
20860,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,125,2,0,0,0,30-15,1,18,1,0,,2,1,ND,4 s29 f3 s3 f1 f1*,,,4s29f3s3f1f1*,,0,,4s29f3s3f1f1*,,1,,1,0,4,,s29f3s3f1f1*,False,False,True,False,False,False,s29f3s3f1f1,s29f3s3f1f1,sfsff,5,1,0,30-30,0,0,0,0,2,0,,,6
20862,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,127,2,0,0,0,30-40,1,18,1,0,,2,1,ND,4+ b27 z1 l3 o=3n@,,,4+b27z1l3o=3n@,,1,,4b27z1l3o=3n@,,1,,1,0,4,,b27z1l3o=3n@,False,False,False,False,True,False,b27z1l3o3n,b27z1l3o3,bzlo,4,1,0,GM,1,1,0,0,2,0,,,4
20864,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,129,2,0,1,0,15-0,1,19,1,0,,1,2,RF,4 b28 f3x@,,,4b28f3x@,,0,,4b28f3x@,,1,,1,0,4,,b28f3x@,False,False,False,False,True,False,b28f3x,b28f3,bf,2,2,0,15-15,0,1,0,0,2,0,,,2
20870,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,135,2,0,2,0,0-15,1,20,1,0,,2,1,ND,4 b38 f3d@,,,4b38f3d@,,0,,4b38f3d@,,1,,1,0,4,,b38f3d@,False,False,False,False,True,False,b38f3d,b38f3,bf,2,1,0,0-30,0,2,0,0,2,0,,,2
20872,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,137,2,0,2,0,0-40,1,20,1,0,,2,1,ND,6+ f38 z3d#,,,6+f38z3d#,,1,,6f38z3d#,,1,,1,0,6,,f38z3d#,False,False,False,True,False,False,f38z3d,f38z3,fz,2,1,0,GM,1,3,0,0,2,0,,,2
20876,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,141,2,0,3,0,30-15,1,21,1,0,,1,2,RF,4 s38 f1 f1 f2n#,,,4s38f1f1f2n#,,0,,4s38f1f1f2n#,,1,,1,0,4,,s38f1f1f2n#,False,False,False,True,False,False,s38f1f1f2n,s38f1f1f2,sfff,4,2,0,30-30,0,3,0,0,2,0,,,4
20880,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,145,2,0,3,0,40-AD,1,21,1,0,,1,2,RF,6 f28 f1 f1 f1 f2 f1x@,,,6f28f1f1f1f2f1x@,,0,,6f28f1f1f1f2f1x@,,1,,1,0,6,,f28f1f1f1f2f1x@,False,False,False,False,True,False,f28f1f1f1f2f1x,f28f1f1f1f2f1,ffffff,6,2,0,GM,2,3,1,0,2,0,,,6
20882,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,147,2,0,3,1,0-15,1,22,1,0,,2,1,ND,5 b29 f2 f3 b2 f1 f1 f3*,,,5b29f2f3b2f1f1f3*,,0,,5b29f2f3b2f1f1f3*,,1,,1,0,5,,b29f2f3b2f1f1f3*,False,False,True,False,False,False,b29f2f3b2f1f1f3,b29f2f3b2f1f1f3,bffbfff,7,1,0,0-30,0,3,1,0,2,0,,,8
20896,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,161,2,0,4,2,15-0,1,24,1,0,,2,1,ND,4+ s37 z3 b-1*,,,4+s37z3b-1*,,1,,4s37z3b-1*,,1,,1,0,4,,s37z3b-1*,False,False,True,False,False,False,s37z3b1,s37z3b1,szb,3,1,0,15-15,0,4,2,0,2,0,,,4
20911,20060922,Davis_Cup_World_Group_PO,Roger_Federer,Novak_Djokovic,176,2,0,5,3,15-30,1,26,1,0,,2,1,ND,4+ s37 i1 l-1 t2 v3*,,,4+s37i1l-1t2v3*,,1,,4s37i1l-1t2v3*,,1,,1,0,4,,s37i1l-1t2v3*,False,False,True,False,False,False,s37i1l1t2v3,s37i1l1t2v3,siltv,5,1,0,15-40,0,5,3,0,2,0,,,6
20936,20060826,US_Open,Roger_Federer,Andy_Roddick,23,0,0,3,0,30-15,1,4,1,0,,2,1,AR,6 f19 f1 f2 b3 s3 s+3n@,,,6f19f1f2b3s3s+3n@,,0,,6f19f1f2b3s3s3n@,,1,,1,0,6,,f19f1f2b3s3s3n@,False,False,False,False,True,False,f19f1f2b3s3s3n,f19f1f2b3s3s3,fffbss,6,1,0,30-30,0,3,0,0,0,0,,,6
20956,20060826,US_Open,Roger_Federer,Andy_Roddick,43,0,0,5,2,30-15,1,8,1,0,,2,1,AR,6 f39 b2 f3*,,,6f39b2f3*,,0,,6f39b2f3*,,1,,1,0,6,,f39b2f3*,False,False,True,False,False,False,f39b2f3,f39b2f3,fbf,3,1,0,30-30,0,5,2,0,0,0,,,4
20958,20060826,US_Open,Roger_Federer,Andy_Roddick,45,0,0,5,2,40-30,1,8,1,0,,2,1,AR,6 f19 f1 f1 f2 s3 b1 f1 f1 f3 b3 b3 s1d@,,,6f19f1f1f2s3b1f1f1f3b3b3s1d@,,0,,6f19f1f1f2s3b1f1f1f3b3b3s1d@,,1,,1,0,6,,f19f1f1f2s3b1f1f1f3b3b3s1d@,False,False,False,False,True,False,f19f1f1f2s3b1f1f1f3b3b3s1d,f19f1f1f2s3b1f1f1f3b3b3s1,ffffsbfffbbs,12,1,0,40-40,0,5,2,0,0,0,,,12
20966,20060826,US_Open,Roger_Federer,Andy_Roddick,53,1,0,0,1,15-0,1,10,1,0,,2,1,AR,4+ b3 z1 f1 v#,,,4+b3z1f1v#,,1,,4b3z1f1v#,,1,,1,0,4,,b3z1f1v#,False,False,False,True,False,False,b3z1f1v,b3z1f1v,bzfv,4,1,0,15-15,0,0,1,0,1,0,,,4
20970,20060826,US_Open,Roger_Federer,Andy_Roddick,57,1,0,0,1,40-30,1,10,1,0,,2,1,AR,c4 b39 f2 f1 r1 f+3 m o3 b#,,,4b39f2f1r1f+3mo3b#,,0,,4b39f2f1r1f3mo3b#,,1,,1,0,4,,b39f2f1r1f3mo3b#,False,False,False,True,False,False,b39f2f1r1f3mo3b,b39f2f1r1f3mo3b,bffrfmob,8,1,0,40-40,0,0,1,0,1,0,,,8
20976,20060826,US_Open,Roger_Federer,Andy_Roddick,63,1,0,0,2,40-0,1,11,1,0,,1,2,RF,4 b39 f+3 b1 v2 f-3*,,,4b39f+3b1v2f-3*,,0,,4b39f3b1v2f-3*,,1,,1,0,4,,b39f3b1v2f-3*,False,False,True,False,False,False,b39f3b1v2f3,b39f3b1v2f3,bfbvf,5,2,0,40-15,0,0,2,0,1,0,,,6
20979,20060826,US_Open,Roger_Federer,Andy_Roddick,66,1,0,1,2,15-0,1,12,1,0,,2,1,AR,6 f39*,,,6f39*,,0,,6f39*,,1,,1,0,6,,f39*,False,False,True,False,False,False,f39,f39,f,1,1,0,15-15,0,1,2,0,1,0,,,2
20997,20060826,US_Open,Roger_Federer,Andy_Roddick,84,1,0,2,4,30-15,1,15,1,0,,1,2,RF,4 b29 f3 b2 f+3 b2 z1 f3 z3 b1 v#,,,4b29f3b2f+3b2z1f3z3b1v#,,0,,4b29f3b2f3b2z1f3z3b1v#,,1,,1,0,4,,b29f3b2f3b2z1f3z3b1v#,False,False,False,True,False,False,b29f3b2f3b2z1f3z3b1v,b29f3b2f3b2z1f3z3b1v,bfbfbzfzbv,10,2,0,30-30,0,2,4,0,1,0,,,10
21023,20060826,US_Open,Roger_Federer,Andy_Roddick,110,1,1,1,0,30-15,1,20,1,0,,2,1,AR,5 b27 f+3 b3 v#,,,5b27f+3b3v#,,0,,5b27f3b3v#,,1,,1,0,5,,b27f3b3v#,False,False,False,True,False,False,b27f3b3v,b27f3b3v,bfbv,4,1,0,30-30,0,1,0,0,1,1,,,4
21035,20060826,US_Open,Roger_Federer,Andy_Roddick,122,1,1,2,1,30-15,1,22,1,0,,2,1,AR,4 s37 s+3 b3 z#,,,4s37s+3b3z#,,0,,4s37s3b3z#,,1,,1,0,4,,s37s3b3z#,False,False,False,True,False,False,s37s3b3z,s37s3b3z,ssbz,4,1,0,30-30,0,2,1,0,1,1,,,4
21069,20060826,US_Open,Roger_Federer,Andy_Roddick,156,1,1,3,3,15-0,1,25,1,0,,1,2,RF,6 f28 f+3 b3 z3 b3*,,,6f28f+3b3z3b3*,,0,,6f28f3b3z3b3*,,1,,1,0,6,,f28f3b3z3b3*,False,False,True,False,False,False,f28f3b3z3b3,f28f3b3z3b3,ffbzb,5,2,0,15-15,0,3,3,0,1,1,,,6
21071,20060826,US_Open,Roger_Federer,Andy_Roddick,158,1,1,3,3,30-15,1,25,1,0,,1,2,RF,4 b39 b3 b3 s3 b3 b3 b2 f1 f1 f3#,,,4b39b3b3s3b3b3b2f1f1f3#,,0,,4b39b3b3s3b3b3b2f1f1f3#,,1,,1,0,4,,b39b3b3s3b3b3b2f1f1f3#,False,False,False,True,False,False,b39b3b3s3b3b3b2f1f1f3,b39b3b3s3b3b3b2f1f1f3,bbbsbbbfff,10,2,0,30-30,0,3,3,0,1,1,,,10
21075,20060826,US_Open,Roger_Federer,Andy_Roddick,162,1,1,4,3,15-0,1,26,1,0,,2,1,AR,6 f39 b3y1*,,,6f39b3y1*,,0,,6f39b3y1*,,1,,1,0,6,,f39b3y1*,False,False,True,False,False,False,f39b3y1,f39b3y1,fby,3,1,0,15-15,0,4,3,0,1,1,,,4
21085,20060826,US_Open,Roger_Federer,Andy_Roddick,172,1,1,5,4,15-0,1,28,1,0,,2,1,AR,5 f27 f+3 b1 v1 f3*,,,5f27f+3b1v1f3*,,0,,5f27f3b1v1f3*,,1,,1,0,5,,f27f3b1v1f3*,False,False,True,False,False,False,f27f3b1v1f3,f27f3b1v1f3,ffbvf,5,1,0,15-15,0,5,4,0,1,1,,,6
21095,20060826,US_Open,Roger_Federer,Andy_Roddick,182,1,1,6,5,0-15,1,30,1,0,,2,1,AR,6 f17 f+3 b3*,,,6f17f+3b3*,,0,,6f17f3b3*,,1,,1,0,6,,f17f3b3*,False,False,True,False,False,False,f17f3b3,f17f3b3,ffb,3,1,0,0-30,0,6,5,0,1,1,,,4
21098,20060826,US_Open,Roger_Federer,Andy_Roddick,185,1,1,6,5,15-40,1,30,1,0,,2,1,AR,6 s39 f+3 s3 z1n@,,,6s39f+3s3z1n@,,0,,6s39f3s3z1n@,,1,,1,0,6,,s39f3s3z1n@,False,False,False,False,True,False,s39f3s3z1n,s39f3s3z1,sfsz,4,1,0,GM,1,7,5,1,2,1,,,4
21120,20060826,US_Open,Roger_Federer,Andy_Roddick,207,2,1,3,0,30-40,1,34,1,0,,2,1,AR,6 f39 f3 f3 b2 f1 f2 f1 f1 f+3 m o1*,,,6f39f3f3b2f1f2f1f1f+3mo1*,,0,,6f39f3f3b2f1f2f1f1f3mo1*,,1,,1,0,6,,f39f3f3b2f1f2f1f1f3mo1*,False,False,True,False,False,False,f39f3f3b2f1f2f1f1f3mo1,f39f3f3b2f1f2f1f1f3mo1,fffbfffffmo,11,1,0,GM,1,4,0,0,2,1,,,12
21129,20060826,US_Open,Roger_Federer,Andy_Roddick,216,2,1,5,0,30-15,1,36,1,0,,2,1,AR,4 s39 b3w@,,,4s39b3w@,,0,,4s39b3w@,,1,,1,0,4,,s39b3w@,False,False,False,False,True,False,s39b3w,s39b3,sb,2,1,0,30-30,0,5,0,0,2,1,,,2
21157,20060816,Cincinnati_Masters,Roger_Federer,Andy_Murray,19,0,0,1,1,30-40,1,3,1,0,,1,2,RF,6 f37 b1w@,,Federer challenged incorrectly,6f37b1w@,,0,,6f37b1w@,,1,,1,0,6,,f37b1w@,False,False,False,False,True,False,f37b1w,f37b1,fb,2,2,0,GM,2,1,2,0,0,0,,,2
21170,20060816,Cincinnati_Masters,Roger_Federer,Andy_Murray,32,0,0,2,3,30-15,1,6,1,0,,2,1,AM,5 f38 b2n@,,,5f38b2n@,,0,,5f38b2n@,,1,,1,0,5,,f38b2n@,False,False,False,False,True,False,f38b2n,f38b2,fb,2,1,0,30-30,0,2,3,0,0,0,,,2
21178,20060816,Cincinnati_Masters,Roger_Federer,Andy_Murray,40,0,0,3,3,40-30,1,7,1,0,,1,2,RF,5 f28 f2 f1 f1 f2 b2 s2 f+3 s2 z3n@,,,5f28f2f1f1f2b2s2f+3s2z3n@,,0,,5f28f2f1f1f2b2s2f+3s2z3n@,,1,,1,0,5,,f28f2f1f1f2b2s2f+3s2z3n@,False,False,False,False,True,False,f28f2f1f1f2b2s2f3s2z3n,f28f2f1f1f2b2s2f3s2z3,fffffbsfsz,10,2,0,40-40,0,3,3,0,0,0,,,10
21180,20060816,Cincinnati_Masters,Roger_Federer,Andy_Murray,42,0,0,3,3,40-AD,1,7,1,0,,1,2,RF,6 r27 f+1 f1 v2 b3*,,,6r27f+1f1v2b3*,,0,,6r27f+1f1v2b3*,,1,,1,0,6,,r27f+1f1v2b3*,False,False,True,False,False,False,r27f1f1v2b3,r27f1f1v2b3,rffvb,5,2,0,GM,2,3,4,0,0,0,,,6
21221,20060816,Cincinnati_Masters,Roger_Federer,Andy_Murray,83,0,1,0,0,15-30,1,13,1,0,,1,2,RF,5 f38 s3 s3 s3 s1 f2d#,,,5f38s3s3s3s1f2d#,,0,,5f38s3s3s3s1f2d#,,1,,1,0,5,,f38s3s3s3s1f2d#,False,False,False,True,False,False,f38s3s3s3s1f2d,f38s3s3s3s1f2,fssssf,6,2,0,15-40,0,0,0,0,0,1,,,6
21225,20060816,Cincinnati_Masters,Roger_Federer,Andy_Murray,87,0,1,0,0,40-AD,1,13,1,0,,1,2,RF,6 r29 f3 b2 f3 b2 f3 b3 s3 s2 f2 b3 s3 b3 b3 b3 s2 f1 r1 f+3 m2d#,,,6r29f3b2f3b2f3b3s3s2f2b3s3b3b3b3s2f1r1f+3m2d#,,0,,6r29f3b2f3b2f3b3s3s2f2b3s3b3b3b3s2f1r1f+3m2d#,,1,,1,0,6,,r29f3b2f3b2f3b3s3s2f2b3s3b3b3b3s2f1r1f+3m2d#,False,False,False,True,False,False,r29f3b2f3b2f3b3s3s2f2b3s3b3b3b3s2f1r1f3m2d,r29f3b2f3b2f3b3s3s2f2b3s3b3b3b3s2f1r1f3m2,rfbfbfbssfbsbbbsfrfm,20,2,0,GM,2,0,1,0,0,1,,,20
21229,20060816,Cincinnati_Masters,Roger_Federer,Andy_Murray,91,0,1,0,1,30-15,1,14,1,0,,2,1,AM,5 f28 f1 f1 f3 b3 b3 b+3 s2 z1 f3 z3*,,,5f28f1f1f3b3b3b+3s2z1f3z3*,,0,,5f28f1f1f3b3b3b+3s2z1f3z3*,,1,,1,0,5,,f28f1f1f3b3b3b+3s2z1f3z3*,False,False,True,False,False,False,f28f1f1f3b3b3b3s2z1f3z3,f28f1f1f3b3b3b3s2z1f3z3,ffffbbbszfz,11,1,0,30-30,0,0,1,0,0,1,,,12
21235,20060816,Cincinnati_Masters,Roger_Federer,Andy_Murray,97,0,1,0,1,40-AD,1,14,1,0,,2,1,AM,4 s38 b3 s2 s+2d@,,,4s38b3s2s+2d@,,0,,4s38b3s2s+2d@,,1,,1,0,4,,s38b3s2s+2d@,False,False,False,False,True,False,s38b3s2s2d,s38b3s2s2,sbss,4,1,0,GM,1,1,1,0,0,1,,,4
